idx,time,Temp,dailyDelivered,isWeekend
351,7/15/2019 0:00,73.51291667,1161557.967,FALSE
352,7/16/2019 0:00,73.99208333,1168106.759,FALSE
353,7/17/2019 0:00,78.45708333,1168140.753,FALSE
354,7/18/2019 0:00,80.55708333,1149682.534,FALSE
355,7/19/2019 0:00,82.23041667,1155592.559,FALSE
356,7/20/2019 0:00,74.39916667,1104950.545,TRUE
357,7/21/2019 0:00,70.17708333,1099802.286,TRUE
358,7/22/2019 0:00,70.735,1164815.384,FALSE
359,7/23/2019 0:00,73.9575,1175038.311,FALSE
360,7/24/2019 0:00,76.25041667,1169335.329,FALSE
361,7/25/2019 0:00,77.42291667,1178889.282,FALSE
362,7/26/2019 0:00,75.83583333,1160434.595,FALSE
363,7/27/2019 0:00,74.56541667,1108437.72,TRUE
364,7/28/2019 0:00,77.81,1096412.732,TRUE
365,7/29/2019 0:00,74.89625,1148669.513,FALSE
366,7/30/2019 0:00,76.13833333,1164560.5,FALSE
367,7/31/2019 0:00,77.18916667,1154600.947,FALSE
368,8/1/2019 0:00,72.81,1166651.945,FALSE
369,8/2/2019 0:00,75.585,1141649.998,FALSE
370,8/3/2019 0:00,76.85541667,1087139.356,TRUE
371,8/4/2019 0:00,77.88833333,1086886.283,TRUE
372,8/5/2019 0:00,75.06416667,1155337.462,FALSE
373,8/6/2019 0:00,77.07416667,1159520.227,FALSE
374,8/7/2019 0:00,75.08791667,1179729.206,FALSE
375,8/8/2019 0:00,71.80125,1192612.228,FALSE
376,8/9/2019 0:00,76.75583333,1188472.096,FALSE
377,8/10/2019 0:00,73.57291667,1084245.79,TRUE
378,8/11/2019 0:00,70.5225,1076224.541,TRUE
379,8/12/2019 0:00,75.21166667,1125694.138,FALSE
380,8/13/2019 0:00,72.57708333,1148815.802,FALSE
381,8/14/2019 0:00,71.42708333,1167216.613,FALSE
382,8/15/2019 0:00,74.91416667,1161202.838,FALSE
383,8/16/2019 0:00,69.7125,1147140.627,FALSE
384,8/17/2019 0:00,71.9275,1061909.258,TRUE
385,8/18/2019 0:00,68.45375,1055577.709,TRUE
386,8/19/2019 0:00,78.52291667,1119269.991,FALSE
387,8/20/2019 0:00,78.81833333,1161099.373,FALSE
388,8/21/2019 0:00,71.52125,1169155.895,FALSE
389,8/22/2019 0:00,70.65208333,1164710.681,FALSE
390,8/23/2019 0:00,71.01083333,1125120.263,FALSE
391,8/24/2019 0:00,71.12291667,1087712.998,TRUE
392,8/25/2019 0:00,77.7975,1057359.595,TRUE
393,8/26/2019 0:00,68.88666667,1106702.035,FALSE
394,8/27/2019 0:00,64.63208333,1094787.502,FALSE
395,8/28/2019 0:00,70.01416667,1109553.153,FALSE
396,8/29/2019 0:00,73.48916667,1124042.492,FALSE
397,8/30/2019 0:00,67.24333333,1120321.376,FALSE
398,8/31/2019 0:00,73.51166667,1095486.595,TRUE
399,9/1/2019 0:00,77.14291667,1079972.914,TRUE
400,9/2/2019 0:00,79.92375,1074054.065,FALSE
401,9/3/2019 0:00,74.42166667,1148528.331,FALSE
402,9/4/2019 0:00,72.51666667,1153381.036,FALSE
403,9/5/2019 0:00,78.90416667,1146216.397,FALSE
404,9/6/2019 0:00,69.98875,1168958.49,FALSE
405,9/7/2019 0:00,73.00958333,1102433.594,TRUE
406,9/8/2019 0:00,61.35333333,1038054.488,TRUE
407,9/9/2019 0:00,66.59208333,1113225.119,FALSE
408,9/10/2019 0:00,69.04958333,1123186.518,FALSE
409,9/11/2019 0:00,63.86,1115075.867,FALSE
410,9/12/2019 0:00,63.17291667,1094665.798,FALSE
411,9/13/2019 0:00,61.8525,1079265.49,FALSE
412,9/14/2019 0:00,67.48125,1064038.555,TRUE
413,9/15/2019 0:00,69.61,1055265.806,TRUE
414,9/16/2019 0:00,73.46875,1125797.533,FALSE
